file_name,Fr bound,Number of examples,Example length,Formula,Formula Size,Correct?,Total Time,Solving Time,Timeout
AV-benchmarks/signalsFiles/f:03-nw:032-ml:10-0.signal,2,64,10,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:004-ml:16-0.signal,1,8,16,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:004-ml:04-0.signal,1,8,4,"G(p | (!(G[0.00625,0.59375]q)))",5,True,1546.0903124809265,1438.2447221279144,7200
AV-benchmarks/signalsFiles/f:03-nw:032-ml:08-0.signal,3,64,8,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:004-ml:12-0.signal,1,8,12,G(p | q),3,True,35.90993022918701,16.24400281906128,7200
AV-benchmarks/signalsFiles/f:01-nw:008-ml:08-0.signal,3,16,8,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:032-ml:12-0.signal,3,64,12,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:008-ml:12-0.signal,3,16,12,G(p | q),3,True,140.2832305431366,91.82401442527771,7200
AV-benchmarks/signalsFiles/f:03-nw:012-ml:10-0.signal,3,24,10,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:012-ml:06-0.signal,3,24,6,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:008-ml:16-0.signal,3,16,16,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:008-ml:04-0.signal,3,16,4,"G(F[0.509375,2.703125]p)",2,True,11.633992195129395,2.265322685241699,7200
AV-benchmarks/signalsFiles/f:03-nw:012-ml:14-0.signal,3,24,14,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:032-ml:16-0.signal,3,64,16,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:012-ml:12-0.signal,1,24,12,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:016-ml:12-0.signal,2,32,12,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:008-ml:14-0.signal,1,16,14,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:004-ml:14-0.signal,3,8,14,,,,,,7200
AV-benchmarks/signalsFiles/f:02-nw:004-ml:04-0.signal,2,8,4,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:016-ml:12-0.signal,3,32,12,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:016-ml:16-0.signal,3,32,16,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:016-ml:04-0.signal,3,32,4,"G(F[0.096875,2.190625]p)",2,True,31.382086753845215,11.664175033569336,7200
AV-benchmarks/signalsFiles/f:01-nw:004-ml:06-0.signal,2,8,6,"G(F[0.0125,2.0]p)",2,True,6.0201051235198975,1.593094825744629,7200
AV-benchmarks/signalsFiles/f:03-nw:004-ml:14-0.signal,2,8,14,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:016-ml:08-0.signal,3,32,8,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:004-ml:10-0.signal,2,8,10,"G(F[0.096875,1.096875]p)",2,True,7.124301433563232,1.7157258987426758,7200
AV-benchmarks/signalsFiles/f:01-nw:032-ml:08-0.signal,1,64,8,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:004-ml:04-0.signal,3,8,4,"G(G[2.1875,2.9]p)",2,False,5.483404874801636,0.8234403133392334,7200
AV-benchmarks/signalsFiles/f:01-nw:004-ml:16-0.signal,3,8,16,"G(F[0.0,2.8041666666666667]p)",2,True,6.114931583404541,1.7325146198272705,7200
AV-benchmarks/signalsFiles/f:03-nw:032-ml:16-0.signal,1,64,16,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:032-ml:04-0.signal,1,64,4,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:012-ml:14-0.signal,1,24,14,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:008-ml:04-0.signal,1,16,4,G(p | q),3,True,59.2776939868927,17.346282482147217,7200
AV-benchmarks/signalsFiles/f:01-nw:016-ml:14-0.signal,2,32,14,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:012-ml:06-0.signal,1,24,6,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:016-ml:06-0.signal,2,32,6,,,,,,7200
AV-benchmarks/signalsFiles/f:01-nw:016-ml:10-0.signal,2,32,10,"G(F[0.0,2.0]p)",2,True,42.25774335861206,21.501518726348877,7200
AV-benchmarks/signalsFiles/f:03-nw:004-ml:08-0.signal,3,8,8,"G(p | (F[0.296875,2.003125]p))",3,True,149.76160740852356,130.80960083007812,7200
AV-benchmarks/signalsFiles/f:01-nw:008-ml:12-0.signal,1,16,12,,,,,,7200
AV-benchmarks/signalsFiles/f:03-nw:032-ml:12-0.signal,1,64,12,,,,,,7200
